Monitor Name,Monitor Description,Latitude,Longitude,Metric,Seasonal Metric,Statistic,Values
180110001,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.997484,-86.395172,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,47,27,29,54,54,51,41,38,37,47,35,36,40,52,60,64,63,43,42,57,70,73,59,63,51,50,42,47,50,55,44,38,57,64,67,48,34,30,56,47,46,54,45,48,55,54,46,42,45,45,45,30,47,57,39,34,48,65,53,56,60,64,38,51,40,46,37,48,41,53,70,60,39,55,64,55,48,57,62,74,57,48,52,56,64,57,47,49,42,45,56,64,41,40,50,60,46,41,53,57,52,44,37,39,57,64,70,73,58,50,47,47,35,38,54,47,56,52,70,34,42,49,42,63,64,44,52,47,33,42,29,33,53,52,43,41,37,49,48,57,51,64,49,62,44,40,47,48,53,50,49,56,60,52,49,42,21,42,39,41,34,48,43,20,32,23,27,35,42,46,56,57,49,62,67,75,57,52,49,53,52,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.065194,-86.008061,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,48,23,31,55,58,56,47,39,44,50,37,37,42,48,62,68,62,50,45,59,71,73,65,68,54,54,45,49,55,60,44,42,59,66,70,50,36,31,54,47,50,56,42,47,57,57,47,42,45,44,46,26,47,62,42,36,48,65,56,57,62,70,37,55,44,50,38,51,47,54,71,68,44,56,67,57,52,57,64,79,59,50,52,53,68,58,55,52,43,39,54,68,46,40,51,68,58,47,56,70,63,49,38,42,63,70,87,78,63,55,54,51,36,43,68,50,60,54,67,40,46,58,45,56,.,.,51,48,36,47,29,34,49,54,47,40,35,50,49,60,52,71,59,71,44,41,51,54,57,53,52,54,58,62,50,48,25,40,40,50,34,50,57,19,36,26,26,35,42,44,55,60,54,59,58,65,56,50,46,50,52,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570006,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.068297,-85.992451,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180590003,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.935008,-85.840513,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,49,28,29,55,57,55,47,42,43,49,36,34,40,52,60,66,66,50,37,59,67,74,64,65,52,52,42,46,55,60,44,44,59,64,67,51,33,30,53,46,48,55,43,46,54,56,47,40,44,44,44,25,49,61,41,33,49,65,50,57,60,69,40,57,40,50,40,50,46,52,70,67,38,56,68,55,50,54,69,73,60,50,50,56,63,53,53,50,43,38,58,66,45,38,50,61,55,46,52,62,59,50,39,41,64,71,78,74,62,54,54,51,35,53,58,49,62,59,60,39,49,58,43,53,58,46,50,45,33,48,28,36,48,51,46,42,35,50,52,55,51,61,58,64,44,42,50,51,58,52,53,53,59,76,57,51,23,40,39,47,33,50,52,19,34,26,23,34,41,41,57,58,57,60,62,66,56,47,41,51,53,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180630004,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.758967,-86.397148,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,44,.,26,51,52,55,43,41,36,47,37,36,39,52,62,65,61,40,42,55,68,75,60,63,52,51,44,47,52,56,47,40,56,64,65,48,31,28,55,45,46,53,39,47,55,55,47,39,45,47,45,23,53,54,37,32,49,63,50,56,57,61,30,42,39,43,36,49,41,52,64,60,38,51,61,53,44,54,58,71,53,43,47,54,59,52,42,44,38,47,53,62,35,40,51,52,40,37,47,56,48,37,38,39,55,57,63,65,51,49,45,46,34,42,48,44,55,51,59,30,40,44,39,52,61,36,48,43,32,41,29,34,50,52,43,44,37,49,45,53,50,65,50,67,46,43,54,49,53,49,60,56,68,54,54,41,21,41,38,42,33,44,42,16,33,24,24,33,38,46,54,43,53,51,63,67,54,49,45,51,49,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180810002,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.417203,-86.152395,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,50,28,31,54,53,58,47,47,45,50,39,34,42,50,63,67,61,50,40,55,69,76,64,64,53,55,45,48,53,62,49,44,56,64,67,52,36,31,52,48,49,56,44,49,57,57,49,44,49,49,52,31,50,59,43,33,51,69,48,57,59,61,44,44,38,43,38,45,44,54,65,64,46,55,59,57,46,56,57,69,58,47,48,59,60,52,48,46,36,47,56,64,47,37,47,51,50,41,49,61,54,43,42,44,64,59,70,68,61,52,45,50,39,44,56,51,50,52,51,33,47,43,53,57,52,40,51,44,36,41,34,43,51,60,45,44,44,52,50,50,55,54,55,60,49,41,52,41,53,49,54,58,58,50,62,43,21,43,39,43,36,48,41,19,35,28,28,37,45,44,.,.,.,.,.,67,54,49,35,56,52,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970050,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.858961,-86.021341,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,48,24,28,56,56,55,45,41,43,49,36,36,42,49,60,65,61,51,42,57,66,75,63,64,53,54,41,48,52,57,41,43,58,65,67,48,34,31,53,46,50,54,39,48,55,57,48,37,47,46,47,22,50,58,40,37,51,65,51,57,60,66,35,46,41,46,40,51,46,55,69,65,39,58,69,57,49,56,63,76,57,48,52,57,61,53,50,50,43,41,59,66,39,38,51,63,50,45,56,64,58,47,40,42,64,73,83,73,60,51,56,51,37,51,62,51,75,59,67,38,49,55,46,55,64,45,58,47,36,48,30,36,47,56,45,44,37,51,50,56,54,66,56,69,45,42,51,52,57,53,52,55,58,66,61,46,22,40,38,45,34,48,50,15,35,25,22,34,41,44,55,55,42,58,60,66,58,49,40,50,52,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970057,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.749019,-86.186314,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,46,22,20,55,53,51,42,37,38,41,33,33,38,44,51,57,58,47,40,53,62,72,60,53,50,51,39,42,49,49,37,39,55,59,61,39,30,26,54,43,44,54,34,44,50,53,46,33,41,43,42,17,51,55,37,30,48,67,42,54,56,58,30,41,35,40,36,47,37,48,63,59,33,53,63,50,43,50,58,74,55,45,46,55,54,48,43,43,39,40,54,61,32,38,50,55,43,38,47,56,49,38,39,27,53,60,70,63,55,51,48,46,34,45,54,47,64,51,62,29,44,49,43,55,59,38,52,42,30,43,29,35,49,52,41,43,39,50,45,54,53,54,48,67,47,39,46,46,52,47,56,55,59,53,54,40,16,40,37,40,32,48,42,10,33,23,19,33,36,43,52,52,47,58,61,58,54,44,40,52,46,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970073,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.789167,-86.060833,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,41,19,17,47,47,43,39,27,37,42,29,26,30,42,53,59,53,42,25,45,56,63,55,57,38,36,31,32,44,51,38,34,42,52,59,44,20,18,44,38,32,47,34,32,42,47,38,27,33,34,33,12,36,50,34,25,38,52,45,47,50,59,29,41,38,40,34,44,40,45,61,58,38,50,60,47,39,44,57,70,51,39,43,50,54,47,44,42,35,35,53,60,38,30,42,56,45,40,49,56,52,40,35,39,.,63,72,63,51,51,49,43,30,40,54,47,66,51,61,27,46,48,41,50,59,37,59,40,31,40,27,33,43,50,38,40,36,46,46,52,50,58,54,69,46,37,45,47,56,52,55,54,57,62,62,43,22,40,39,45,33,47,47,17,34,27,24,37,43,42,55,61,43,57,58,61,53,46,40,52,46,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
181090005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.575596,-86.477914,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,48,31,29,55,55,55,46,45,41,48,38,36,40,53,65,69,64,46,43,57,69,77,66,65,51,53,45,48,56,59,51,42,55,64,68,52,35,29,53,48,47,56,44,49,56,58,49,42,49,49,51,18,53,57,41,33,50,68,54,59,59,63,43,49,43,44,37,53,46,56,65,60,47,57,64,57,47,56,60,70,63,49,49,58,64,58,49,50,42,49,56,66,48,39,56,53,43,.,.,61,54,45,40,45,58,62,70,67,58,55,51,52,38,46,52,51,57,55,61,33,47,51,46,56,65,42,55,42,35,42,32,39,51,56,46,48,41,50,52,51,56,62,52,62,50,44,55,50,59,49,61,58,63,50,63,42,21,41,40,44,35,48,41,19,36,26,28,34,43,50,53,53,53,57,61,66,58,49,45,56,52,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
