Monitor Name,Monitor Description,Latitude,Longitude,Metric,Seasonal Metric,Statistic,Values
180110001,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.997484,-86.395172,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,42,24,26,49,49,46,37,34,33,42,32,32,36,47,54,58,57,39,38,51,63,66,53,57,46,45,38,42,45,50,40,34,51,58,60,43,31,27,50,42,41,49,41,43,50,49,41,38,41,41,41,27,42,51,35,31,43,59,48,50,54,58,34,46,36,41,33,43,37,48,63,54,35,50,58,50,43,51,56,67,51,43,47,50,58,51,42,44,38,41,50,58,37,36,45,54,41,37,48,51,47,40,33,35,51,58,63,66,52,45,42,42,32,34,49,42,50,47,63,31,38,44,38,57,58,40,47,42,30,38,26,30,48,47,39,37,33,44,43,51,46,58,44,56,40,36,42,43,48,45,44,50,54,47,44,38,19,38,35,37,31,43,39,18,29,21,24,32,38,41,50,51,44,56,60,68,51,47,44,48,47,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.065194,-86.008061,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,43,21,28,50,52,50,42,35,40,45,33,33,38,43,56,61,56,45,41,53,64,66,59,61,49,49,41,44,50,54,40,38,53,59,63,45,32,28,49,42,45,50,38,42,51,51,42,38,41,40,41,23,42,56,38,32,43,59,50,51,56,63,33,50,40,45,34,46,42,49,64,61,40,50,60,51,47,51,58,71,53,45,47,48,61,52,50,47,39,35,49,61,41,36,46,61,52,42,50,63,57,44,34,38,57,63,78,70,57,50,49,46,32,39,61,45,54,49,60,36,41,52,41,50,.,.,46,43,32,42,26,31,44,49,42,36,32,45,44,54,47,64,53,64,40,37,46,49,51,48,47,49,52,56,45,43,23,36,36,45,31,45,51,17,32,23,23,32,38,40,50,54,49,53,52,59,50,45,41,45,47,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570006,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.068297,-85.992451,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180590003,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.935008,-85.840513,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,44,25,26,50,51,50,42,38,39,44,32,31,36,47,54,59,59,45,33,53,60,67,58,59,47,47,38,41,50,54,40,40,53,58,60,46,30,27,48,41,43,50,39,41,49,50,42,36,40,40,40,23,44,55,37,30,44,59,45,51,54,62,36,51,36,45,36,45,41,47,63,60,34,50,61,50,45,49,62,66,54,45,45,50,57,48,48,45,39,34,52,59,41,34,45,55,50,41,47,56,53,45,35,37,58,64,70,67,56,49,49,46,32,48,52,44,56,53,54,35,44,52,39,48,52,41,45,41,30,43,25,32,43,46,41,38,32,45,47,50,46,55,52,58,40,38,45,46,52,47,48,48,53,68,51,46,21,36,35,42,30,45,47,17,31,23,21,31,37,37,51,52,51,54,56,59,50,42,37,46,48,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180630004,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.758967,-86.397148,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,40,.,23,46,47,50,39,37,32,42,33,32,35,47,56,59,55,36,38,50,61,68,54,57,47,46,40,42,47,50,42,36,50,58,59,43,28,25,50,41,41,48,35,42,50,50,42,35,41,42,41,21,48,49,33,29,44,57,45,50,51,55,27,38,35,39,32,44,37,47,58,54,34,46,55,48,40,49,52,64,48,39,42,49,53,47,38,40,34,42,48,56,32,36,46,47,36,33,42,50,43,33,34,35,50,51,57,59,46,44,41,41,31,38,43,40,50,46,53,27,36,40,35,47,55,32,43,39,29,37,26,31,45,47,39,40,33,44,41,48,45,59,45,60,41,39,49,44,48,44,54,50,61,49,49,37,19,37,34,38,30,40,38,14,30,22,22,30,34,41,49,39,48,46,57,60,49,44,41,46,44,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180810002,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.417203,-86.152395,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,45,25,28,49,48,52,42,42,41,45,35,31,38,45,57,60,55,45,36,50,62,68,58,58,48,50,41,43,48,56,44,40,50,58,60,47,32,28,47,43,44,50,40,44,51,51,44,40,44,44,47,28,45,53,39,30,46,62,43,51,53,55,40,40,34,39,34,41,40,49,59,58,41,50,53,51,41,50,51,62,52,42,43,53,54,47,43,41,32,42,50,58,42,33,42,46,45,37,44,55,49,39,38,40,58,53,63,61,55,47,41,45,35,40,50,46,45,47,46,30,42,39,48,51,47,36,46,40,32,37,31,39,46,54,41,40,40,47,45,45,50,49,50,54,44,37,47,37,48,44,49,52,52,45,56,39,19,39,35,39,32,43,37,17,32,25,25,33,41,40,.,.,.,.,.,60,49,44,32,50,47,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970050,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.858961,-86.021341,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,43,22,25,50,50,50,41,37,39,44,32,32,38,44,54,59,55,46,38,51,59,68,57,58,48,49,37,43,47,51,37,39,52,59,60,43,31,28,48,41,45,49,35,43,50,51,43,33,42,41,42,20,45,52,36,33,46,59,46,51,54,59,32,41,37,41,36,46,41,50,62,59,35,52,62,51,44,50,57,68,51,43,47,51,55,48,45,45,39,37,53,59,35,34,46,57,45,41,50,58,52,42,36,38,58,66,75,66,54,46,50,46,33,46,56,46,68,53,60,34,44,50,41,50,58,41,52,42,32,43,27,32,42,50,41,40,33,46,45,50,49,59,50,62,41,38,46,47,51,48,47,50,52,59,55,41,20,36,34,41,31,43,45,14,32,23,20,31,37,40,50,50,38,52,54,59,52,44,36,45,47,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970057,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.749019,-86.186314,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,41,20,18,50,48,46,38,33,34,37,30,30,34,40,46,51,52,42,36,48,56,65,54,48,45,46,35,38,44,44,33,35,50,53,55,35,27,23,49,39,40,49,31,40,45,48,41,30,37,39,38,15,46,50,33,27,43,60,38,49,50,52,27,37,32,36,32,42,33,43,57,53,30,48,57,45,39,45,52,67,50,41,41,50,49,43,39,39,35,36,49,55,29,34,45,50,39,34,42,50,44,34,35,24,48,54,63,57,50,46,43,41,31,41,49,42,58,46,56,26,40,44,39,50,53,34,47,38,27,39,26,32,44,47,37,39,35,45,41,49,48,49,43,60,42,35,41,41,47,42,50,50,53,48,49,36,14,36,33,36,29,43,38,9,30,21,17,30,32,39,47,47,42,52,55,52,49,40,36,47,41,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970073,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.789167,-86.060833,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,27,37,17,15,42,42,39,35,24,33,38,26,23,27,38,48,53,48,38,23,41,50,57,50,51,34,32,28,29,40,46,34,31,38,47,53,40,18,16,40,34,29,42,31,29,38,42,34,24,30,31,30,11,32,45,31,23,34,47,41,42,45,53,26,37,34,36,31,40,36,41,55,52,34,45,54,42,35,40,51,63,46,35,39,45,49,42,40,38,32,32,48,54,34,27,38,50,41,36,44,50,47,36,32,35,.,57,65,57,46,46,44,39,27,36,49,42,59,46,55,24,41,43,37,45,53,33,53,36,28,36,24,30,39,45,34,36,32,41,41,47,45,52,49,62,41,33,41,42,50,47,50,49,51,56,56,39,20,36,35,41,30,42,42,15,31,24,22,33,39,38,50,55,39,51,52,55,48,41,36,47,41,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
181090005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.575596,-86.477914,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33,43,28,26,50,50,50,41,41,37,43,34,32,36,48,59,62,58,41,39,51,62,69,59,59,46,48,41,43,50,53,46,38,50,58,61,47,32,26,48,43,42,50,40,44,50,52,44,38,44,44,46,16,48,51,37,30,45,61,49,53,53,57,39,44,39,40,33,48,41,50,59,54,42,51,58,51,42,50,54,63,57,44,44,52,58,52,44,45,38,44,50,59,43,35,50,48,39,.,.,55,49,41,36,41,52,56,63,60,52,50,46,47,34,41,47,46,51,50,55,30,42,46,41,50,59,38,50,38,32,38,29,35,46,50,41,43,37,45,47,46,50,56,47,56,45,40,50,45,53,44,55,52,57,45,57,38,19,37,36,40,32,43,37,17,32,23,25,31,39,45,48,48,48,51,55,59,52,44,41,50,47,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
