Monitor Name,Monitor Description,Latitude,Longitude,Metric,Seasonal Metric,Statistic,Values
180110001,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.997484,-86.395172,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,52,45,50,44,47,35,34,42,60,62,59,55,65,63,35,43,37,40,53,60,59,40,36,32,41,45,42,50,43,41,32,50,49,58,38,60,30,44,46,42,34,43,44,45,39,27,36,34,41,33,48,53,63,62,64,65,61,61,65,47,59,50,46,53,43,44,39,38,41,51,39,35,38,35,37,40,55,50,44,45,44,39,52,45,68,51,42,40,38,39,42,53,63,44,56,47,58,38,38,43,49,43,39,48,40,50,46,33,36,37,41,37,37,34,36,46,53,36,35,43,31,46,50,50,50,41,42,48,56,52,51,47,48,59,48,41,34,41,46,54,65,37,38,37,38,48,36,53,69,51,48,49,41,37,33,32,35,49,44,38,34,48,30,36,50,43,61,39,40,51,41,60,62,27,50,36,33,28,34,41,54,38,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.065194,-86.008061,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,59,55,47,51,47,50,39,35,43,64,65,57,53,65,68,37,48,38,42,53,59,59,42,35,32,42,47,45,50,45,40,30,53,50,60,41,63,.,.,46,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570006,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.068297,-85.992451,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,43,36,25,31,32,42,32,44,51,54,51,59,61,56,56,65,47,60,50,46,51,42,43,37,38,43,50,41,34,37,37,41,35,53,59,42,42,39,43,54,41,53,54,42,40,36,37,41,49,64,47,61,59,62,41,35,42,59,44,41,60,49,48,48,40,41,38,41,39,38,37,34,41,59,39,33,36,32,48,58,59,55,42,39,57,64,57,47,44,46,50,41,41,34,40,43,69,59,36,36,36,35,41,35,50,62,52,47,57,44,39,33,32,39,50,47,40,32,46,29,35,50,41,58,40,38,50,39,47,62,28,51,37,30,29,26,34,49,39,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180590003,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.935008,-85.840513,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,53,44,50,46,48,36,33,41,59,65,57,57,65,62,37,46,36,42,52,58,59,44,33,32,38,43,42,50,45,41,29,50,49,60,42,61,31,44,46,42,31,41,43,46,38,22,30,31,45,34,47,50,58,55,59,59,58,59,64,45,58,50,44,51,42,42,36,40,41,50,37,32,36,42,44,39,51,52,43,43,36,46,58,41,53,56,43,40,36,38,42,48,58,50,55,51,57,43,33,43,48,48,44,59,45,50,52,34,42,41,44,33,39,34,36,43,52,42,35,41,31,50,59,48,50,45,39,51,56,63,54,42,50,48,42,41,33,39,41,64,52,37,34,38,32,40,38,50,60,50,43,54,49,41,35,32,43,50,44,39,33,49,31,35,50,41,59,38,40,57,41,48,61,30,52,39,32,28,23,32,53,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180630004,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.758967,-86.397148,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,48,39,46,33,44,32,32,39,57,57,53,56,59,57,33,42,35,37,47,55,51,27,29,26,36,41,39,46,42,32,26,45,43,55,37,55,28,41,42,39,22,35,40,40,34,21,27,28,31,26,42,43,51,50,61,56,60,60,54,40,53,45,40,47,39,40,37,39,37,46,32,29,32,31,34,36,48,44,40,43,34,34,48,41,63,49,36,36,35,39,46,46,54,40,52,43,52,32,35,41,41,39,37,43,36,59,46,29,31,32,36,34,33,32,34,47,50,34,36,47,35,49,47,48,51,41,37,46,51,49,49,44,47,54,44,41,31,40,44,51,53,34,35,38,36,45,34,54,59,45,42,41,39,33,31,30,33,46,39,35,34,40,26,32,46,35,60,35,38,51,40,50,57,23,47,34,33,24,30,36,50,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180810002,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.417203,-86.152395,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,56,52,42,49,33,47,38,34,41,58,61,59,64,63,61,41,43,36,38,50,58,54,38,34,32,32,41,41,49,44,39,28,48,45,63,39,59,29,42,44,41,25,36,41,43,36,22,29,30,32,29,43,47,55,54,61,55,58,58,54,43,49,46,44,56,41,41,41,44,37,48,30,30,32,30,34,39,41,45,41,50,38,36,49,45,44,50,43,37,37,41,44,52,54,41,52,44,50,35,39,45,45,40,37,43,41,47,45,37,34,32,35,35,36,33,36,41,45,32,38,48,39,45,45,50,50,.,44,50,55,56,50,48,58,55,42,50,38,44,53,60,51,41,46,41,37,50,41,50,62,49,48,50,46,41,34,33,38,49,45,42,41,39,29,36,50,53,65,40,43,53,45,52,58,43,51,41,39,27,30,41,54,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970050,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.858961,-86.021341,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,45,50,44,48,36,34,42,60,65,58,58,61,65,38,47,38,43,53,60,59,40,34,32,40,45,42,49,44,39,29,50,49,61,40,60,30,45,47,44,28,40,44,44,37,24,31,29,41,32,48,53,58,54,60,61,59,59,62,46,60,50,44,53,43,43,38,41,41,51,38,34,37,41,44,40,60,53,44,49,40,43,59,43,59,57,.,41,38,40,45,48,61,50,58,55,60,41,36,44,54,46,40,59,50,59,53,37,38,41,47,38,41,38,.,45,57,44,37,47,34,49,59,61,59,47,44,61,70,62,64,53,54,55,49,.,38,44,44,75,59,40,41,41,36,43,40,52,65,51,47,50,47,39,34,32,41,49,44,39,34,48,31,35,50,41,59,41,41,56,40,50,61,28,52,39,35,29,29,33,51,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970057,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.749019,-86.186314,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,41,33,41,23,39,30,29,37,54,56,52,52,51,51,28,42,34,36,46,53,49,27,24,20,28,38,35,41,32,25,16,36,38,49,31,44,25,41,43,32,17,26,35,37,32,17,19,23,30,21,35,38,48,43,54,48,50,51,48,32,47,35,27,41,32,37,32,35,31,46,23,24,29,28,34,33,44,39,38,49,33,32,42,36,62,46,35,33,33,39,43,46,54,40,50,43,43,29,30,43,47,38,32,42,35,61,44,27,30,28,34,26,28,28,34,41,50,32,34,46,34,48,49,46,48,41,41,52,64,53,59,48,50,56,48,43,35,47,45,68,58,36,37,39,34,41,36,52,61,46,43,42,40,33,30,31,35,42,36,35,33,41,27,33,45,34,58,33,40,53,38,52,55,19,45,33,33,24,26,32,46,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970073,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.789167,-86.060833,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,45,36,41,33,41,32,30,37,48,52,47,51,52,53,32,41,33,36,41,48,45,25,23,26,32,41,31,37,34,27,18,38,36,50,28,49,24,37,35,33,19,32,34,36,31,19,26,25,28,22,41,45,52,47,59,59,56,55,54,38,51,41,37,45,34,39,35,30,37,48,29,29,34,33,39,37,51,51,41,50,32,36,47,41,59,50,36,38,35,38,41,39,51,41,49,45,53,32,35,41,44,43,34,48,40,56,46,.,34,32,40,33,35,35,38,39,51,36,36,41,31,47,56,51,52,47,44,52,57,58,62,46,54,53,50,46,36,41,41,68,56,36,37,40,36,43,40,51,60,45,56,42,39,33,30,31,36,43,37,36,33,41,26,34,45,39,59,36,40,55,41,50,53,25,44,35,35,29,26,32,50,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
181090005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.575596,-86.477914,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,50,41,48,32,45,35,32,37,53,52,51,56,58,53,32,39,32,32,41,50,50,32,29,28,33,38,36,45,42,33,23,42,41,55,34,53,25,37,41,36,19,33,35,35,32,18,26,26,29,28,41,40,47,43,59,50,57,.,46,39,44,42,40,47,38,35,35,43,35,47,31,30,33,28,27,31,47,39,36,42,31,30,43,45,49,46,36,33,32,40,.,42,48,37,.,41,43,27,32,38,36,36,32,38,34,48,39,26,29,29,32,32,31,30,31,38,43,28,35,41,32,48,43,50,46,39,36,42,49,47,48,42,43,47,41,42,29,41,41,48,47,34,32,39,35,43,33,49,53,42,42,41,43,35,29,29,32,48,39,36,35,35,25,32,45,45,57,37,36,53,40,45,57,30,47,34,32,23,30,38,46,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
