Monitor Name,Monitor Description,Latitude,Longitude,Metric,Seasonal Metric,Statistic,Values
180110001,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.997484,-86.395172,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,54,44,49,43,39,45,51,54,48,48,53,40,30,36,57,62,63,46,44,36,50,54,49,55,60,50,30,23,37,33,54,58,61,57,46,44,40,41,41,48,53,36,47,50,43,48,54,64,70,58,68,66,69,44,42,50,32,50,61,56,63,57,42,50,69,65,67,55,51,48,43,48,55,56,61,41,56,49,46,52,54,66,62,73,65,70,69,51,46,39,21,28,41,36,45,53,55,32,57,64,41,47,58,65,44,38,33,20,22,45,55,42,53,51,40,34,40,49,42,42,38,44,32,45,35,44,49,45,45,44,44,42,39,61,65,61,55,37,44,43,48,28,26,17,35,50,49,58,22,31,25,37,49,53,.,55,61,49,45,.,42,.,51,50,57,60,54,35,43,50,42,27,31,32,43,26,18,32,41,28,22,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.065194,-86.008061,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,56,46,52,44,43,47,54,55,47,50,52,38,32,36,59,66,65,46,46,39,54,55,52,61,61,55,35,22,37,36,54,59,62,58,38,47,39,44,43,49,55,37,48,52,44,48,54,65,73,63,70,61,72,43,44,55,34,52,64,56,67,61,40,50,65,68,71,58,52,48,44,47,51,57,55,44,57,56,51,52,55,58,58,75,67,66,58,52,45,39,22,30,44,36,47,51,47,33,52,68,39,46,53,56,48,42,35,22,28,45,57,43,58,54,42,36,43,64,41,47,42,47,34,51,38,47,49,51,49,47,47,46,39,55,54,65,64,40,47,44,52,31,23,19,38,55,54,52,26,33,28,39,49,52,55,59,59,41,41,43,43,49,52,50,56,61,56,35,43,54,43,26,32,35,46,26,18,35,42,31,22,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180570006,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",40.068297,-85.992451,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180590003,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.935008,-85.840513,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,43,50,38,44,38,40,44,49,51,49,48,52,40,28,31,55,64,63,45,42,36,51,54,50,54,56,51,34,23,35,30,48,55,60,54,38,41,37,38,38,44,50,38,43,48,40,45,53,61,70,60,66,66,67,42,38,51,28,48,61,56,67,64,37,49,63,69,68,57,53,47,45,48,.,54,55,48,56,52,50,51,56,.,.,77,68,64,60,52,47,37,20,28,45,36,46,50,47,32,51,65,36,45,51,54,45,42,35,21,30,43,55,46,57,55,40,37,47,54,40,39,42,48,35,47,36,48,46,46,48,46,45,43,37,53,53,62,49,37,50,41,52,31,21,18,37,48,63,57,32,35,29,40,48,52,56,59,62,38,38,43,44,50,50,52,57,55,59,36,45,53,44,27,30,35,42,30,20,36,42,30,21,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180630004,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.758967,-86.397148,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,54,47,54,39,39,49,55,56,48,53,54,30,29,35,58,61,67,45,48,39,56,58,53,59,62,54,33,28,39,34,54,64,66,59,36,44,36,44,44,51,54,37,49,50,45,52,58,66,71,59,68,66,82,46,40,52,32,49,59,58,66,62,40,54,68,68,66,57,50,45,42,51,53,52,50,36,56,47,43,54,51,65,72,70,68,69,70,53,52,.,21,26,41,35,47,48,58,28,55,62,39,49,58,58,42,39,35,22,26,46,53,36,51,51,39,36,43,50,45,42,40,44,34,46,36,49,52,50,47,43,45,40,45,58,64,56,54,39,47,42,50,30,28,20,42,45,55,62,29,33,29,42,52,51,58,56,59,47,49,43,49,47,52,55,62,54,62,41,49,54,46,22,30,32,42,25,19,38,40,32,24,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180810002,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.417203,-86.152395,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,55,46,.,44,39,47,56,56,.,.,.,.,27,33,57,66,68,45,49,38,56,58,52,56,61,56,38,39,40,37,51,57,63,56,34,45,37,43,43,51,54,38,50,50,43,52,56,62,78,58,67,74,66,46,35,47,38,47,54,65,63,57,39,50,69,67,67,53,52,42,39,51,49,50,54,35,54,45,43,51,49,52,60,74,63,64,71,51,50,42,24,27,46,38,41,51,56,40,52,56,38,50,57,57,43,41,36,22,25,39,53,40,50,50,42,37,37,48,42,38,46,43,34,46,40,51,54,52,48,44,39,45,46,53,62,55,55,40,45,41,54,31,23,18,34,41,51,61,45,35,29,38,46,46,50,68,60,46,40,44,50,45,47,51,53,51,51,37,44,56,42,23,30,27,31,30,24,35,39,32,23,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970050,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.858961,-86.021341,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,55,45,53,46,40,47,54,54,49,52,55,40,28,36,60,66,67,47,45,38,54,56,51,58,61,55,34,25,36,33,55,61,67,58,38,42,38,42,43,50,55,40,51,52,44,50,56,65,75,63,78,71,73,44,41,53,32,51,61,58,67,71,40,51,66,70,69,56,51,47,42,48,54,51,58,44,56,47,49,54,55,56,59,80,68,66,61,53,49,39,21,28,45,36,44,54,53,26,54,67,39,47,52,56,38,35,27,18,22,37,47,36,42,41,32,28,36,40,31,27,32,36,25,30,25,38,37,39,30,29,36,35,34,43,44,59,59,40,49,39,50,30,23,16,35,51,60,58,31,33,26,38,47,50,53,54,59,41,38,44,42,46,48,49,56,55,55,37,44,51,43,27,29,30,34,31,21,32,37,30,21,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970057,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.749019,-86.186314,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,48,37,46,33,30,40,44,46,40,46,51,37,19,26,52,59,58,41,38,31,47,50,43,52,53,45,25,22,30,22,47,57,61,51,23,34,30,34,37,42,50,36,40,43,36,45,51,54,70,49,63,65,67,38,28,40,24,40,50,54,53,51,29,46,60,62,57,46,42,36,33,41,47,46,47,31,45,38,34,46,49,53,60,67,47,59,67,48,45,34,16,21,39,32,40,45,51,28,47,55,32,45,50,55,35,33,29,18,19,36,50,31,41,42,32,30,34,41,33,23,34,40,29,36,26,38,42,45,40,35,38,35,38,47,54,52,49,31,38,28,42,22,20,15,35,36,45,53,22,28,24,36,41,44,51,53,55,40,35,39,40,41,45,46,52,47,51,30,39,46,38,25,22,21,24,19,17,31,33,24,16,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
180970073,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.789167,-86.060833,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,35,46,33,34,35,31,33,35,37,41,41,49,36,19,26,51,52,48,38,30,25,36,47,40,44,49,45,22,22,28,20,33,51,56,46,25,28,27,27,26,38,44,32,38,38,36,44,39,47,61,49,73,73,69,37,32,42,25,38,45,47,51,64,32,44,58,57,55,49,49,34,28,42,43,47,47,33,50,39,.,50,53,53,56,.,.,65,.,49,42,34,16,20,39,23,39,49,50,23,40,57,30,44,51,48,36,37,30,17,19,35,46,31,45,43,31,30,34,45,39,27,38,37,29,38,24,49,44,41,41,38,45,39,41,45,48,51,53,35,43,35,43,24,22,17,34,43,54,60,30,32,28,36,43,44,51,51,53,39,39,45,46,42,45,50,53,52,57,36,44,52,42,25,27,28,31,24,19,35,31,25,19,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
181090005,"MethodCode=120','LandUse=COMMERCIAL','LocationSetting=SUBURBAN','ProbeLocation=.','MonitorObjective=.','POC=1','PollutantID=44201'",39.575596,-86.477914,D8HourMax,,,".,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,55,45,54,38,38,46,53,53,48,52,54,43,27,35,58,64,65,45,47,35,53,58,52,59,61,54,37,33,40,36,51,61,65,60,35,45,40,41,43,49,53,41,47,47,42,50,56,65,71,58,64,65,69,41,39,49,35,48,54,56,63,56,34,51,65,65,66,56,54,43,40,51,50,50,53,34,55,44,42,50,.,50,82,70,67,63,69,50,48,41,23,28,43,36,43,48,56,34,52,60,45,46,56,52,43,39,34,20,23,41,47,38,49,50,43,35,39,48,43,35,40,42,32,46,38,48,50,46,49,41,42,42,42,55,60,53,54,42,50,42,51,31,27,18,39,45,55,63,41,35,28,39,.,.,.,61,60,45,45,44,44,45,48,53,58,51,51,38,45,54,42,26,29,30,36,29,24,35,38,29,24,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,."
